ID,Name,Price,Description
263920,Платье миди из джерси,6999.00,"<ul>
<li>Ткань джерси из модала</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Лиф с запахом</li>
<li>Подол с разрезом сзади</li>
<li>Длинные рукава с драпировкой</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Три цвета: темно-серый, шоколадный  и кремовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
263460,Джинсы Straight с эффектом деграде,6999.00,"<ul>
<li>Деним на основе хлопка</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>V-образная кокетка</li>
<li>Функциональные карманы</li>
<li>Застежка на молнию и пуговицу</li>
<li>Цвет: серый деним с эффектом деграде</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
262804,Двубортный жакет из экокожи,10999.00,"<ul>
<li>Гладкая экокожа с подкладом</li>
<li>Полуприлегающий крой</li>
<li>Отложной воротник с лацканами</li>
<li>Подплечники</li>
<li>Манжеты с декоративными пуговицами</li>
<li>Карманы с клапанами</li>
<li>Двубортная застежка на пуговицы</li>
<li>Два цвета: черный и бордовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
265585,Водолазка из шерсти альпаки,4599.00,"<ul>
<li>Пряжа из шерсти альпаки</li>
<li>Прилегающий крой</li>
<li>Воротник-стойка с отворотом</li>
<li>Длинные рукава</li>
<li>Три цвета: серый, белый и зеленый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
262816,Двубортный жакет из экокожи,10999.00,"<ul>
<li>Гладкая экокожа с подкладом</li>
<li>Полуприлегающий крой</li>
<li>Отложной воротник с лацканами</li>
<li>Подплечники</li>
<li>Манжеты с декоративными пуговицами</li>
<li>Карманы с клапанами</li>
<li>Двубортная застежка на пуговицы</li>
<li>Два цвета: черный и бордовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267338,Бархатное платье с драпировками,7599.00,"<ul>
<li>Крэш-бархат с эффектом помятости</li>
<li>Приталенный крой с драпировками на талии и по линии плеча</li>
<li>Длина миди</li>
<li>Лиф с воротником-стойкой</li>
<li>Подол с разрезом сзади</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
272991,Кардиган с ангорской шерстью,6999.00,"<ul>
<li>Пряжа из вискозы с ангорой</li>
<li>Полуприлегающий крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с V-вырезом</li>
<li>Спинка с разрезами и акцентными швами</li>
<li>Накладные карманы по бокам</li>
<li>Застежка на пуговицы</li>
<li>Два цвета: серый меланж и бежевый меланж</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270722,Трикотажная юбка-карандаш,4599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Средняя посадка</li>
<li>Эластичный пояс</li>
<li>Подол с разрезом сзади</li>
<li>Два цвета: черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270483,Джемпер из вискозы,3599.00,"<ul>
<li>Трикотаж с вискозой</li>
<li>Фактурная вязка в рубчик</li>    
<li>Прилегающий крой</li>
<li>Лиф с воротником поло</li>
<li>Длинные рукава</li>
<li>Два цвета: белый и голубой</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270452,Трикотажные брюки из вискозы,4999.00,"<ul>
<li>Плотный трикотаж из вискозы</li>
<li>Расклешенный крой</li>
<li>Средняя посадка</li>
<li>Эластичная резинка на поясе</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269967,Джемпер из вискозы,3999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длинные рукава</li>
<li>Лиф с V-образным вырезом и отложным воротником</li>
<li>Три цвета: черный, коричневый и серый с контрастной отделкой по краям</li> 
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269903,Кардиган из вискозы,5999.00,"<ul>
<li>Трикотаж из вискозы</li>   
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с V-образным вырезом</li>
<li>Застежка на пуговицы</li>
<li>Два цвета: темно-зеленый и молочный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269784,Трикотажное платье на молнии,5999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Воротник-стойка</li>
<li>Длинные рукава</li>
<li>Застежка на молнию</li>
<li>Два цвета: серо-бежевый и оливковый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269176,Джинсы Straight с высокой посадкой,5599.00,"<ul>
<li>Деним из хлопка с добавлением вискозы</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>V-образная кокетка</li>
<li>Функциональные карманы</li>
<li>Застежка на молнию и пуговицу</li>
<li>Цвет: индиго</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268598,Брюки из экокожи,4999.00,"<ul>
<li>Гладкая экокожа</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>Шлевки для ремня</li>
<li>Функциональные карманы</li>
<li>Застежка на молнию и кнопку</li>
<li>Два цвета: черный и коричневый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268014,Джинсы Wide leg со средней посадкой,6599.00,"<ul>
<li>Деним из хлопка с добавлением вискозы</li>
<li>Широкий крой</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>V-образная кокетка</li>
<li>Функциональные карманы</li>
<li>Застежка: молния и пуговица</li>
<li>Цвет: синий</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266354,Юбка-карандаш с шерстью,4599.00,"<ul>
<li>Костюмная ткань с вискозой и шерстью</li>
<li>Прилегающий крой со складками спереди</li>
<li>Длина миди</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>Подол с разрезом сзади</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266213,Трикотажное платье с шерстью,5999.00,"<ul>
<li>Трикотаж с добавлением шерсти</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Открытая зона плеч</li>
<li>Длина миди</li>
<li>Два цвета: серо-бежевый и зеленый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
266134,Юбка из экокожи с драпировкой,4599.00,"<ul>
<li>Экокожа</li>
<li>Прямой крой с драпировками</li>
<li>Длина миди</li>
<li>Высокая посадка</li>
<li>Подол с разрезом спереди</li>
<li>Застежка на молнию на спинке</li>
<li>Два цвета: черный и перламутрово-бежевый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
265711,Пижамные брюки из модала,3999.00,"<ul>
<li>Ткань из модала с эластаном</li>
<li>Свободный крой</li>
<li>Средняя посадка</li>
<li>Мягкий широкий пояс по талии</li>
<li>Отстутствие боковых швов для более комфортной посадки</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270229,Юбка-карандаш с разрезом,4599.00,"<ul>
<li>Плотная ткань с содержанием вискозы</li>
<li>Прямой крой</li>
<li>Средняя посадка</li>
<li>Подол с разрезом спереди</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: серо-бежевый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
273029,Лонгслив из вискозы,3599.00,"<ul>
<li>Ткань на основе вискозы</li>
<li>Прилегающий крой</li>
<li>Воротник-стойка со сборкой</li>
<li>Акцентный шов посередине</li>  
<li>Два цвета: черный и слоновая кость</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
267372,Платье мини с объемными рукавами,5999.00,"<ul>
<li>Плотная ткань</li>
<li>Приталенный крой</li>
<li>Длина мини</li>
<li>Акцентный лиф с драпировкой</li>
<li>Объемные рукава</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Четыре цвета: однотонный красный и черный, черно-белый с графичным принтом и коричневый с анималистичным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
262863,Вельветовые брюки,5599.00,"<ul>
<li>Вельветовая ткань из хлопка</li>
<li>Расклешенныйй крой</li>
<li>Высокая посадка</li>
<li>Карманы по бокам</li>
<li>Застежка на молнию, пуговицу и крючок</li> 
<li>Цвет: темно-оливковый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270189,Полупрозрачный топ,2999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Полуприлегающий крой</li>
<li>Воротник-стойка</li>
<li>Короткие рукава</li>
<li>Два цвета: черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
262828,Укороченная водолазка с принтом,4999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Облегающий крой</li>
<li>Воротник-стойка</li>
<li>Длинные рукава</li>
<li>Цвет: черный с анималистичным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
264202,Юбка мини с пуговицами,3999.00,"<ul>
<li>Плотная ткань с вискозой</li>
<li>Отделка декоративными пуговицами</li>
<li>Полуприлегающий крой</li>
<li>Длина мини</li>
<li>Средняя посадка</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
265236,Удлиненный свитер с вискозой,3999.00,"<ul>
<li>Трикотаж из вискохы</li>
<li>Фактурная отделка в рубчик по краям</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Высокий воротник с отворотом</li>
<li>Разрезы по бокам</li>
<li>Шесть цветв: белый, черный, бежевый, хаки, синий и шоколадный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271936,Юбка из искусственной замши,4999.00,"<ul>
<li>Искусственная замша</li>
<li>Прямой крой</li>
<li>Средняя посадка</li>
<li>Подол с разрезом сзади</li>
<li>Шлевки для ремня</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: коричнево-бежевый и шоколадный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
263908,Платье миди из джерси,6999.00,"<ul>
<li>Ткань джерси из модала</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Лиф с запахом</li>
<li>Подол с разрезом сзади</li>
<li>Длинные рукава с драпировкой</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Три цвета: темно-серый, шоколадный  и кремовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
276516,Юбка,5599.00,
276273,Джемпер,4599.00,
275545,Джемпер,6599.00,
272030,Свитер с винтажным эффектом,4599.00,"<ul>
<li>Пряжа из хлопка и акрила</li>
<li>Фактурная вязка в рубчик</li>
<li>Декоративные разрывы по низу</li>
<li>Полуприлегающий крой</li>
<li>Спущенная линия плеча</li>
<li>Воротник и манжеты с отворотами</li>
<li>Три цвета: черно-белый с принтом в полоску, бордовый и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271409,Кардиган на молнии,5599.00,"<ul>
<li>Пряжа из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Полуприлегающий крой</li>
<li>Лиф с V-вырезом</li>
<li>Застежка на молнию</li>
<li>Цвет: серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271255,Боди из вискозы,3599.00,"<ul>
<li>Плотная ткань из вискозы</li>
<li>Облегающий крой</li>
<li>V-образый вырез</li>
<li>Длинные рукава</li>
<li>Ластовица с застежкой на кнопки</li>
<li>Два цвета: черный и темно-синий</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271171,Джемпер из вискозы с вышивкой,5599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Цветочная вышиками с кристаллами</li> 
<li>Облегающий крой</li>
<li>Лиф с отложным воротником и пуговицами</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270543,Трикотажное платье в рубчик,6999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Длинные рукава</li>
<li>Лиф с воротником-стойкой</li>
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270305,Джемпер из 100% шерсти,7999.00,"<ul>
<li>Пряжа из 100% шерсти</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с круглым вырезом</li>
<li>Фактурная отделка в рубчик по краям</li>
<li>Два цвета: кремовый и темно-серый меланж</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269961,Джемпер из вискозы,3999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длинные рукава</li>
<li>Лиф с V-образным вырезом и отложным воротником</li>
<li>Три цвета: черный, коричневый и серый с контрастной отделкой по краям</li> 
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269954,Джемпер из вискозы,3999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длинные рукава</li>
<li>Лиф с V-образным вырезом и отложным воротником</li>
<li>Три цвета: черный, коричневый и серый с контрастной отделкой по краям</li> 
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269925,Кардиган из вискозы,5599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с V-образным вырезом</li>
<li>Застежка на пуговицы</li>
<li>Два цвета: коричневый и молочный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269810,Трикотажное платье на молнии,5999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Воротник-стойка</li>
<li>Длинные рукава</li>
<li>Застежка на молнию</li>
<li>Два цвета: серо-бежевый и оливковый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269756,Свитер с шерстью,4999.00,"<ul>
<li>Пряжа с шерстью</li>
<li>Декоративный шов посередине</li>
<li>Укороченный крой</li>
<li>Спущенная линия плеча</li>
<li>Объемные рукава с эластичными манжетами</li>
<li>Высокий воротник</li>
<li>Два цвета: темно-серый меланж и светло-серый меланж</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269510,Трикотажное платье с разрезом,6999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Полуприлегающий крой</li>
<li>Длина миди</li>
<li>Подол с разрезом сзади</li>
<li>Лиф с вырезом лодочкой</li>
<li>Длинные рукава</li>
<li>Три цвета: белый, коричневый и черный</li>
</ul>"
269430,Трикотажное платье-водолазка,4999.00,"<ul>
<li>Трикотаж на основе вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Лиф с воротником-стойкой</li>
<li>Длинные рукава</li>
<li>Три цвета: серый, коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
269287,Кардиган из вискозы,4999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Прилегающий крой</li>
<li>Отложной воротник</li>
<li>Застежка на пуговицы</li>
<li>Два цвета: белый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268755,Кардиган с шерстью,5999.00,"<ul>
<li>Пряжа с шерстью</li>
<li>Полуприлегающий крой</li>
<li>Лиф с отложным воротником</li>
<li>Застежка на пуговицы</li>
<li>Декоративные клапаны с пуговицами</li>
<li>Два цвета: черный и серый с принтом в полоску</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268303,Фигурные серьги-пусеты,1999.00,"<ul>
<li>Серьги-пусеты в форме бантиков</li>
<li>Вид замка: гвоздики</li>
<li>Металл золотистого цвета</li>
</ul>"
268022,Джинсы Wide leg со средней посадкой,6599.00,"<ul>
<li>Деним из хлопка с добавлением вискозы</li>
<li>Широкий крой</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>V-образная кокетка</li>
<li>Функциональные карманы</li>
<li>Застежка: молния и пуговица</li>
<li>Цвет: голубой индиго</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266988,Платье с акцентной драпировкой,6599.00,"<ul>
<li>Плотная ткань с подкладом</li>
<li>Приталенный крой с акцентной драпировкой по линии талии и бедер</li>
<li>Длина мини</li>
<li>Длинные рукава</li>
<li>Лиф с круглым вырезом</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: молочный и серый с цветочным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
264910,Боди из джерси со шнуровкой,3599.00,"<ul>
<li>Плотная ткань джерси с подкладом</li>
<li>Облегающий крой</li>
<li>Лиф с V-вырезом на шнуровке</li>
<li>Длинные рукава</li>
<li>Ластовица с застежкой на кнопки</li>
<li>Цвет: кремовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
264001,Джинсы Straight со средней посадкой,4999.00,"<ul>
<li>Деним из хлопка с добавлением вискозы</li>
<li>Прямой крой</li>
<li>Средняя посадка</li>
<li>V-образная кокетка</li>
<li>Функциональные карманы</li>
<li>Застежка на молнию и пуговицу</li>
<li>Цвет: голубой индиго</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
263901,Куртка из искусственного меха,13999.00,"<ul>
<li>Искусственный короткостриженный мех</li>
<li>Утеплитель</li>
<li>Ремешки из искусственной кожи</li>
<li>Прямой крой</li>
<li>Воротник-стойка</li>
<li>Карманы по бокам</li>
<li>Застежка на молнию</li>
<li>Цвет: белый</li>
<li>Комфортная температура для носки — не ниже -13°C</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
263136,Трикотажное худи из хлопка,5599.00,"<ul>
<li>Хлопковый трикотаж с начесом</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Капюшон</li>
<li>Накладной карман по центру</li>
<li>Два цвета: бежевый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
263053,Трикотажные брюки-палаццо,5999.00,"<ul>
<li>Плотный трикотаж на основе вискозы</li>
<li>Широкий крой</li>
<li>Средняя посадка</li> 
<li>Эластичная резинка на поясе</li>
<li>Контрастные полоски по бокам</li>     
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
263038,Джемпер из вискозы,4999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Полуприлегающий крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с круглым вырезом</li>
<li>Два цвета: коричневый и черный с контрастными полосками на рукавах</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
272370,Однобортный жакет прямого кроя,9999.00,"<ul>
<li>Костюмная ткань с содержанием вискозы</li>
<li>Подклад из поливискозы</li>
<li>Прямой крой</li>
<li>Спинка со шлицей</li>
<li>Отложной воротник с лацканами</li>
<li>Подплечники</li>
<li>Манжеты с декоративными пуговицами</li>
<li>Однобортная застежка на пуговицы</li>
<li>Два цвета: черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269271,Кардиган из вискозы,4999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Прилегающий крой</li>
<li>Отложной воротник</li>
<li>Застежка на пуговицы</li>
<li>Два цвета: белый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
268709,Джемпер из хлопка с ангорой,3999.00,"<ul>
<li>Трикотаж из хлопка с ангорой</li>
<li>Полуприлегающий крой</li>
<li>Винтажный эффект в виде рваного края</li>
<li>Лиф с круглым вырезом</li>
<li>Длинные рукава</li>
<li>Эластичная резинка по краям</li>
<li>Три цвета: бежевый, серый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
265888,Трикотажная юбка с шерстью,3999.00,"<ul>
<li>Трикотаж из хлопка, тенселя и шерсть</li>
<li>Облегаюший крой</li>
<li>Длина миди</li>
<li>Средняя посадка</li>
<li>Эластичный пояс</li>
<li>Подол с разрезом сзади</li>
<li>Четыре цвета: черный, серый, бежевый и белый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271925,Брюки из искусственной замши,7599.00,"<ul>
<li>Искусственная замша</li>
<li>Расклешенный крой</li>
<li>Средняя посадка</li>
<li>Шлевки для ремня</li>
<li>Брючины со стрелками</li>
<li>Застежка на скрытую молнию сбоку</li>
<li>Цвет: коричневый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271292,Джемпер из вискозы с вырезом,4999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик с геометричным узором</li>
<li>Облегающий крой</li>
<li>Лиф с фигурным вырезом и застежкой на пуговицу</li>
<li>Отложной воротник</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
272738,Брюки с акцентными стрелками,5599.00,"<ul>
<li>Плотная ткань с добавлением вискозы</li>
<li>Прямой крой</li>
<li>Высокая посадка</li>
<li>Брючины с отстроченными стрелками</li>
<li>Карманы в боковых швах</li>
<li>Застежка на молнию и крючок</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270505,Трикотажная юбка мини,4999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li> Расклешенный крой</li>
<li>Длина мини</li>
<li>Высокая посадка</li>
<li>Два цвета: черный и коричневый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
266219,Трикотажное платье с шерстью,5999.00,"<ul>
<li>Трикотаж с добавлением шерсти</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Открытая зона плеч</li>
<li>Длина миди</li>
<li>Два цвета: серо-бежевый и зеленый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
276433,Платок,1999.00,
272610,Платье миди из сетки,6999.00,"<ul>
<li>Трикотажная сетка с подкладом</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Лиф со сборкой</li>
<li>Воротник-стойка</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Два цвета: черный и серый с цветочным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271311,Боди из джерси со шнуровкой,3599.00,"<ul>
<li>Плотная ткань джерси с подкладом</li>
<li>Облегающий крой</li>
<li>Лиф с V-вырезом на шнуровке</li>
<li>Длинные рукава</li>
<li>Ластовица с застежкой на кнопки</li>
<li>Цвет: кремовый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271222,Джемпер из вискозы с вырезом,4599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик с геометричным узором</li>
<li>Облегающий крой</li>
<li>Лиф с фигурным вырезом и застежкой на пуговицу</li>
<li>Отложной воротник</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
271165,Джемпер из вискозы с вышивкой,5599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Цветочная вышиками с кристаллами</li> 
<li>Облегающий крой</li>
<li>Лиф с отложным воротником и пуговицами</li>
<li>Цвет: черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270969,Водолазка с люрексом,4599.00,"<ul>
<li>Трикотаж из вискозы с люрексом</li>
<li>Фактурная вязка в рубчик</li>    
<li>Прилегающий крой</li>
<li>Длинные рукава</li>
<li>Воротник-стойка</li>
<li>Два цвета: серебро и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270963,Водолазка с люрексом,4599.00,"<ul>
<li>Трикотаж из вискозы с люрексом</li>
<li>Фактурная вязка в рубчик</li>    
<li>Прилегающий крой</li>
<li>Длинные рукава</li>
<li>Воротник-стойка</li>
<li>Два цвета: серебро и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270715,Трикотажная юбка-карандаш,4599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Средняя посадка</li>
<li>Эластичный пояс</li>
<li>Подол с разрезом сзади</li>
<li>Два цвета: черный и серый</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
270530,Трикотажное платье в рубчик,6999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Длинные рукава</li>
<li>Лиф с воротником-стойкой</li>
<li>Два цвета: коричневый и черный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269915,Кардиган из вискозы,5599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Свободный крой</li>
<li>Спущенная линия плеча</li>
<li>Лиф с V-образным вырезом</li>
<li>Застежка на пуговицы</li>
<li>Два цвета: коричневый и молочный</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
269721,Трикотажное платье,6999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Спинка с вырезом</li>
<li>Воротник-стойка</li>
<li>Два цвета: красный и черный</li>
</ul>"
269709,Трикотажное платье,6999.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Фактурная вязка в рубчик</li>
<li>Облегающий крой</li>
<li>Длина миди</li>
<li>Спинка с вырезом</li>
<li>Воротник-стойка</li>
<li>Два цвета: красный и черный</li>
</ul>"
269220,Трикотажное платье мини,5599.00,"<ul>
<li>Трикотаж из вискозы</li>
<li>Облегающий крой</li>
<li>Длина мини</li>
<li>Лиф с воротником-стойкой</li>
<li>Короткие рукава</li>
<li>Цвет: синий</li>
</ul>"
267378,Платье мини с объемными рукавами,5999.00,"<ul>
<li>Плотная ткань</li>
<li>Приталенный крой</li>
<li>Длина мини</li>
<li>Акцентный лиф с драпировкой</li>
<li>Объемные рукава</li>
<li>Застежка на скрытую молнию на спинке</li>
<li>Четыре цвета: однотонный красный и черный, черно-белый с графичным принтом и коричневый с анималистичным принтом</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру.</li>
</ul>"
266706,Боди из вискозы,3599.00,"<ul>
<li>Плотная ткань из вискозы</li>
<li>Облегающий крой</li>
<li>V-образый вырез</li>
<li>Длинные рукава</li>
<li>Ластовица с застежкой на кнопки</li>
<li>Два цвета: черный и темно-синий</li>
<li>На модели размер 44. Крой модели соответствует стандартному размеру</li>
</ul>"
